0.02221132394786898	-0.0236036397864102	-0.02038557041952618	-0.04166602728290711	0.02081327999766141	0.01121843420226465	-0.004139430661330276	-0.0489901179646517	0.01883939297448689	0.07052355443836912	-0.01179188426154542	-0.007209113466281918	0.160498973440995	-0.04787188261639719	0.001364485887635404	0.04796301732211844	-0.03860507211317145	-0.01137613283585941	-0.002536371933712159	0.2578257799565262	0.03767836872772877	-0.004201336774236607	0.0269705471972062	-0.02385001503434316	0.1421574170363387	-0.08855338927589508	0.04658496533736891	0.04728047619228423	-0.2670369352577956	-0.001375116529456181	0.04865825661799362	0.06381503340809262	0.1100256304266153	0.1584315920058389	0.0675584298441311	-0.1425104305893052
0.03658085345109367	-0.02341329414919176	-0.04085093022456742	-0.07913126986425327	0.0248992070629503	0.02153119506210771	-0.01635873442962771	-0.08770999624593286	0.0334087811713908	0.1118829858305937	-0.01206934944391067	-0.004217322285951135	0.2077214318577701	-0.06689519965142068	0.01210544112837136	0.07771643007457686	-0.05723366377712647	-0.01053122511909076	0.002004790037962596	0.3236488664007363	0.06061493931576908	-0.002816326406400246	0.05338724304853273	-0.03345976177136886	0.1995740542598385	-0.1601615305728367	0.07165637888413545	0.05278707218276722	-0.311750510258809	-0.009957970836299615	0.1245687154525549	0.09412438474582789	0.1471404326384499	0.1667776142570713	0.09616142214506675	-0.2300162907864134
0.06098461527024051	-0.03091591659570728	-0.06611133424055216	-0.1361558041015464	0.04004502714614316	0.02941234348068961	-0.02937861259439737	-0.09067968393066567	0.04956335077276473	0.150217668779087	-0.004418860402103775	0.01299812702860167	0.1759893320475926	-0.05677949749287391	0.03229112547031019	0.1039709876975775	-0.06775096380424644	-0.0008708912485216476	-0.01523412335893689	0.2319399527055522	0.08100971836905733	0.003620213091778781	0.09332498012424095	-0.04537391084062321	0.2248330852923712	-0.2114808546298028	0.09648090785836134	0.0284630857669189	-0.0683319547068033	-0.004321722105924446	0.1874553466230216	0.1188108337056541	0.169566710314271	-0.1557888476927922	0.1203265584730731	-0.2827422559414448
0.1024951154268614	-0.04959572023511185	-0.1002414187438398	-0.2152237426649133	0.05836880901660929	0.03396319525632663	-0.03764312162951867	-0.04974294923991144	0.072844512693011	0.1931042422340486	0.01134082380847951	0.02613309057269274	0.2255467202069231	-0.04931036870568729	0.06996779465994361	0.1343082680428537	-0.07156651004113314	0.02097379055981386	-0.004136515956095287	0.168713112179404	0.1041563893995526	0.003551445624083453	0.1504712601554895	-0.06211098422295021	0.2473765049151972	-0.284454558001716	0.1257596296148529	0.01960227937315656	0.1637827723004171	-0.01644536568238026	0.009173975806560554	0.1460477257353578	0.19072294399309	-0.2028082395058071	0.1464546919900943	-0.3103488683263869
0.1508303263682418	-0.04269395505505838	-0.1490881676411143	-0.2974666813079528	0.04074272938209052	0.02778267616274601	-0.04596872478910823	-0.05686496725610993	0.1067778905775897	0.2339599248384258	0.04373140242594241	0.02141187981872629	0.1809017397005247	-0.05541418926489169	0.1592524877762847	0.1647466189063305	-0.06420624661718428	0.0674944975766666	0.09892721762259372	0.113979099393457	0.1336937336400327	-0.001408106980421558	0.2261179030389121	-0.07411719048382927	0.1044261981363361	-0.2693917180522658	0.1604507510586817	0.02932872019724039	0.08359499324684376	-0.09837634713273499	-0.05831087600252576	0.1740240601535363	0.2075654673202856	0.4181565753933262	0.1759176765195476	-0.3095153921972126
0.1981388268431558	0.01141090238000272	-0.217680770620694	-0.3689165724095185	-0.01620851223016755	-0.01582345784998939	-0.05035625458835521	-0.03849378909412064	0.1495439890793085	0.2660962552835724	0.09435899945785391	-0.02312586270330363	-0.09195279911996124	-0.06160084649956354	0.2929121518430052	0.1906972194261817	-0.02935323703197474	0.150336409463747	0.2848366386793669	-0.06399037805522557	0.1694722061917142	-0.04561141333164148	0.3110683110617972	-0.07286377867397777	-0.2637770591903243	-0.1298589002937593	0.1981448351244272	0.09022480582874451	0.01305081061418786	-0.2091243980040298	0.3377577380721413	0.2024122836568427	0.2243665514372226	0.2389770701769241	0.2064812577779106	-0.2776970488738061
0.2239707646100509	0.1536827717278266	-0.3027860098178742	-0.3470211584511459	-0.2070661629281212	-0.1216749781281816	-0.01025520944375376	0.1371128183819981	0.2046485990513384	0.2908075427875875	0.1525956074201948	-0.2191019076467914	0.05164151333475969	-0.1835321402837423	0.4160163929842342	0.2270089779402233	0.0548866516182739	0.2693984477428301	0.490386007165022	0.02637891176627772	0.2160531866923517	-0.1917385284135915	0.3738778908230899	-0.03691467957599003	-0.2673504277338641	-0.09036818271286974	0.2396809654297794	0.3777514316391443	-0.2147927243547088	-0.1817740486647353	0.1363916635534416	0.2352000884237021	0.2361219077418919	-0.1490752617183516	0.2410433134256145	-0.2182251062691081
0.2593333224130451	0.2228087420252959	-0.3706528045373894	-0.1619130389768357	-0.4962283819761811	-0.2918042651382702	0.172965379935113	-0.03284313300034601	0.2723056468778879	0.2948133681187018	0.2139680079077668	-0.4487537618745835	0.2225788679067998	-0.1625469290584295	0.3601655587855224	0.2727103433614348	0.201325911721156	0.3850852790095452	0.3484330187168019	-0.02696805322374312	0.2716983953441387	-0.339937175884487	0.3504531646387599	0.06700248161784207	0.2190298726376748	0.05918488073451799	0.2812629426296919	0.5524978775026911	-0.2781119760761444	0.1459787559766858	-0.2062203021394893	0.2685474210052177	0.2372918861596441	-0.1381747704438639	0.2757498418621758	-0.1448527391558503
0.3886891866751362	-0.2095085929160987	-0.3613481132566511	-0.09747725830871216	-0.2222886284080968	-0.4679303606340952	0.471725907246096	-0.5041255544568546	0.3385957888267137	0.2651680802228634	0.3054992292542125	-0.2508974169320424	0.3168613361023745	0.3597443798931454	0.06182294680263534	0.3114876397068351	0.3628298312746596	0.4142547658173831	-0.1196653642776337	0.05427502587822881	0.3231984112477815	-0.1874733417381454	0.2037293650454845	0.2587668798461629	0.2272773139596993	0.2351691541135817	0.3136115165832351	0.06338178634998314	0.05868560149692671	0.3435267674208141	0.03811099136069241	0.3015588714567148	0.2501560502480007	-0.2477683691065678	0.3025348506080794	-0.07591735378346923
0.3925175029694288	-0.6128901625060548	-0.2335792113473523	-0.2141708372899113	0.3890732401017798	-0.4210359631337872	0.4904551429698864	-0.0477458348174313	0.3822064872848157	0.2014068403064526	0.4413564749593544	0.2662914467142418	0.3571202438614983	0.5050298785789364	-0.199580630021175	0.3368977317493912	0.4461192545663093	0.2823746840763271	-0.05269581428664052	0.0172459508007275	0.36296761219236	0.3253038462407281	-0.01994983229742511	0.4846719171198949	0.08616091695743452	0.364443607659306	0.3314353791108919	-0.1785957142753404	0.3785107266420764	-0.1951328326812293	0.4081214613636352	0.3241318524845533	0.2881101147448156	-0.1150812769705857	0.3139133665574247	-0.0276693722024416
